id,imdb_id,title,adult,original_language,poster_path,poster_path_updated,release_date,revenue,runtime,vote_average,vote_count,overview,keywords,cast,director,genres,popularity,imdb_score
91586,tt2226417,Insidious: Chapter 2,False,en,/chnxUtTmTRZh5FE7Ha4aUOZ9ahs.jpg,True,2013-09-12,0.0,106.0,6.5,1237.0,The haunted Lambert family seeks to uncover the mysterious childhood secret that has left them dangerously connected to the spirit world.,"['haunted house', 'possession', 'demon']","['Patrick Wilson', 'Rose Byrne', 'Ty Simpkins']",James Wan,"['Horror', 'Thriller']",9.040324,6.399210337401292
381,tt0048728,To Catch a Thief,False,en,/wizxvCHhWTpJXxRew6FGPGFWTVl.jpg,True,1955-08-03,8750000.0,106.0,7.1,299.0,A delightful Hitchcock film about an ex-burglar who must catch a thief who’s been copying this style before he gets accused of the wrong crimes. His time is running out as the police are close behind him yet he finds time for a little romance of course. A classic masterpiece starring Grace Kelly and Cary Grant.,"['hotel', 'falsely accused', 'villa']","['Cary Grant', 'Grace Kelly', 'Jessie Royce Landis']",Alfred Hitchcock,"['Crime', 'Drama', 'Mystery']",5.490505,6.585714285714285
6037,tt0074937,Murder by Death,False,en,/9HlvA3JUn0yuUvWUXJTfMJB1Vge.jpg,True,1976-06-23,0.0,94.0,7.4,187.0,"Lionel Twain invites the world's five greatest detectives to a 'dinner and murder'. Included are a blind butler, a deaf-mute maid, screams, spinning rooms, secret passages, false identities and more plot turns and twists than are decently allowed.","['detective', 'butler', 'deaf-mute']","['Peter Falk', 'Eileen Brennan', 'Peter Sellers']",Robert Moore,"['Comedy', 'Crime', 'Mystery']",5.570606,6.5813411078717206
11281,tt0082495,Halloween II,False,en,/3nX5HHGgOKaVMxXwMLT9DHO1Ne6.jpg,True,1981-10-30,25533818.0,92.0,6.4,370.0,"After failing to kill stubborn survivor Laurie and taking a bullet or six from former psychiatrist Dr. Sam Loomis, Michael Myers has followed Laurie to the Haddonfield Memorial Hospital, where she's been admitted for Myers' attempt on her life. The institution proves to be particularly suited to serial killers, however, as Myers cuts, stabs and slashes his way through hospital staff to reach his favorite victim.","['sheriff', 'mask', 'halloween']","['Jamie Lee Curtis', 'Donald Pleasence', 'Charles Cyphers']",Rick Rosenthal,"['Horror', 'Thriller']",13.501144,6.162737642585551
290595,tt2381991,The Huntsman: Winter's War,False,en,/cjAGYsTPmmhZOwzrgon0Drpu43K.jpg,True,2016-04-06,164602163.0,114.0,6.0,1575.0,"As two evil sisters prepare to conquer the land, two renegades—Eric the Huntsman, who aided Snow White in defeating Ravenna in Snowwhite and the Huntsman, and his forbidden lover, Sara—set out to stop them.","['witch', 'magic', 'fairy tale']","['Chris Hemsworth', 'Charlize Theron', 'Emily Blunt']",Cedric Nicolas-Troyan,"['Action', 'Adventure', 'Drama']",17.260202,5.963951473136915
14696,tt0046478,Ugetsu,False,ja,/7Kk1ZsrAul2Lg7Pe45XOcUf2ARQ.jpg,True,1953-03-26,0.0,94.0,8.1,101.0,"In the civil wars of 16th century Japan, two ambitious peasants in Nakanogo want to make their fortunes. The potter Genjuro intends to sell his wares for vast profits in the local city, Omizo, while his brother-in-law Tobei wishes to become a samurai. A respected sage warns them against seeking profit in times of war but his advice goes unheeded, and their insistency leads to the ruin of their families.","['japan', 'based on novel', 'samurai']","['Masayuki Mori', 'Machiko Kyô', 'Kinuyo Tanaka']",Kenji Mizoguchi,"['Fantasy', 'Drama', 'Mystery']",5.525119,6.582490272373541
204922,tt1726592,Before I Go to Sleep,False,en,/1sSWpTupVixOanIpZdLGzsKvcZS.jpg,True,2014-09-03,15447154.0,92.0,6.2,672.0,"A woman wakes up every day, remembering nothing as a result of a traumatic accident in her past. One day, new terrifying truths emerge that force her to question everyone around her.","['amnesia', 'therapist', 'aggression']","['Nicole Kidman', 'Colin Firth', 'Mark Strong']",Rowan Joffe,"['Mystery', 'Thriller']",14.921298,6.086956521739131
14275,tt0110057,Hoop Dreams,False,en,/7qHwh3mFJs7ldwzGSWsBLmgecfj.jpg,True,1994-09-12,7830611.0,171.0,7.7,91.0,"This documentary follows two inner-city Chicago residents, Arthur Agee and William Gates, as they follow their dreams of becoming basketball superstars. Beginning at the start of their high school years, and ending almost 5 years later, as they start college, we watch the boys mature into men, still retaining their ""Hoop Dreams"".","['chicago', 'sports team', 'ghetto']","['William Gates', 'Arthur Agee', 'Steve James']",Steve James,['Documentary'],9.47666,6.373684210526315
41233,tt1193631,Step Up 3D,False,en,/rPcqa5TZ7S63RNmCuY45ZizFBen.jpg,True,2010-08-04,159291809.0,107.0,6.6,595.0,"A tight-knit group of New York City street dancers, including Luke and Natalie, team up with NYU freshman Moose, and find themselves pitted against the world's best hip hop dancers in a high-stakes showdown that will change their lives forever.","['musical', 'duringcreditsstinger', '3d']","['Rick Malambri', 'Adam G. Sevani', 'Joe Slaughter']",Jon M. Chu,"['Drama', 'Romance']",9.111782,6.3922769640479356
13156,tt0327137,Secondhand Lions,False,en,/oCndvwDmrsS0KzJEEDpqIoGFFGE.jpg,True,2003-09-19,0.0,111.0,6.9,264.0,"""Secondhand Lions"" follows the comedic adventures of an introverted boy left on the doorstep of a pair of reluctant, eccentric great-uncles, whose exotic remembrances stir the boy's spirit and re-ignite the men's lives.","['texas', 'money', 'veteran']","['Michael Caine', 'Robert Duvall', 'Haley Joel Osment']",Tim McCanlies,"['Comedy', 'Drama', 'Family']",8.636608,6.417142857142857
70667,tt1613750,Kon-Tiki,False,en,/jqgYScch2UfAgfUSlf60Wvm7JJj.jpg,True,2012-08-24,0.0,118.0,7.0,248.0,"The true story about legendary explorer Thor Heyerdahl and his epic crossing of the Pacific on a balsa wood raft in 1947, in an effort to prove it was possible for South Americans to settle in Polynesia in pre-Columbian times.","['ocean', 'pacific', 'raft']","['Pål Sverre Hagen', 'Anders Baasmo Christiansen', 'Tobias Santelmann']",Joachim Rønning,"['Adventure', 'History']",7.83072,6.45940594059406
7249,tt0471711,Futurama: Bender's Big Score,False,en,/bmVE90IHvx4uXQgtbRtu4RyMWpt.jpg,True,2007-11-27,0.0,88.0,7.4,191.0,"The Planet Express crew return from cancellation, only to be robbed blind by hideous ""sprunging"" scam artists.  Things go from bad to worse when the scammers hack Bender, start traveling through time, and take Earth over entirely!  Will the crew be able to save the day, or will Bender's larcenous tendencies and their general incompetence doom them all?",[],"['John DiMaggio', 'Al Gore', 'Billy West']",Dwayne Carey-Hill,"['Animation', 'Comedy', 'Science Fiction']",5.32979,6.590778097982708
332340,tt3064298,Man Up,False,en,/5tzWSEM6yNll5x0kQHuoeizPbGq.jpg,True,2015-05-29,0.0,88.0,6.5,395.0,"A 34 year old single woman, Nancy, hung-over again, exhausted by the endless fruitless set ups by her friends, traveling across London to toast another 10 years of her parent's successful happy magical marriage runs in with a 40 year old divorcee, Jack, who mistakes her for his 24 year old blind date. Nancy, deciding to go with it, happens to hop on the most chaotic yet hilarious journey of her life which neither of them will ever forget.","['bowling', 'blind date', 'party']","['Simon Pegg', 'Lake Bell', 'Rory Kinnear']",Ben Palmer,"['Romance', 'Comedy']",11.879205,6.24519056261343
8841,tt1068646,The Class,False,fr,/gtHBnBKKxWiVPLF9bowOAcTwxCw.jpg,True,2008-09-24,28814580.0,128.0,6.9,179.0,Teacher and novelist François Bégaudeau plays a version of himself as he negotiates a year with his racially mixed students from a tough Parisian neighborhood.,"['paris', 'socially deprived family', 'literature']","['François Bégaudeau', 'Franck Keïta', 'Esmeralda Ouertani']",Laurent Cantet,['Drama'],10.940451,6.294626865671642
1730,tt0460829,INLAND EMPIRE,False,en,/s5f0FbVAABEnJYKaApWORTxhiFC.jpg,True,2006-09-06,849055.0,180.0,7.1,249.0,An actress's perception of reality becomes increasingly distorted as she finds herself falling for her co-star in a remake of an unfinished Polish production that was supposedly cursed.,"['circus', 'polen', 'film business']","['Laura Dern', 'Jeremy Irons', 'Justin Theroux']",David Lynch,"['Horror', 'Drama', 'Mystery']",6.610774,6.522222222222222
306943,tt2597760,The Outcasts,False,en,/44jotbmLRwHSIcd4wVAYCVmli8D.jpg,True,2017-04-14,0.0,95.0,7.1,141.0,"After falling victim to a humiliating prank by the high school Queen Bee, best friends and world-class geeks, Mindy and Jodi, decide to get their revenge by uniting the outcasts of the school against her and her circle of friends.","['school', 'teenager']","['Victoria Justice', 'Eden Sher', 'Ashley Rickards']",Peter Hutchings,['Comedy'],10.591249,6.3121212121212125
11356,tt0063374,The Odd Couple,False,en,/akOMKL8vTUVfi7vhlTiRDa5CdNG.jpg,True,1968-02-07,44527234.0,106.0,7.5,121.0,"Felix Ungar has just broken up with his wife. Despondent, he goes to kill himself but is saved by his friend Oscar Madison. With nowhere else to go, Felix is urged by Oscar to move in with him, at least for a while. The only problem is that Felix is neat, tidy, and neurotic, whereas Oscar is slovenly and casual.","['poker', 'roommate', 'friendship']","['Jack Lemmon', 'Walter Matthau', 'John Fiedler']",Gene Saks,['Comedy'],8.3539,6.429963898916967
14447,tt1118511,A Matter of Loaf and Death,False,en,/trw5hO8RNxABXxe9esMJmwM1XvG.jpg,True,2008-12-03,0.0,30.0,7.2,120.0,"Wallace and Gromit have a brand new business - a bakery. Although business is booming, Gromit is concerned by the news that 12 local bakers have 'disappeared' this year - but Wallace isn't worried. He's too distracted and in love with local beauty and bread enthusiast, Piella Bakewell, to be of much help. Gromit must be the sleuth and solve the escalating murder mystery.","['bakery', 'love', 'murder']","['Peter Sallis', 'Sally Lindsay', 'Melissa Collier']",Nick Park,"['Animation', 'Comedy', 'Family']",10.898525,6.295652173913043
51540,tt1499658,Horrible Bosses,False,en,/pol4sijgitQ0NRIel81gFT2tWJj.jpg,True,2011-07-08,117000000.0,98.0,6.4,2341.0,"For Nick, Kurt and Dale, the only thing that would make the daily grind more tolerable would be to grind their intolerable bosses into dust. Quitting is not an option, so, with the benefit of a few-too-many drinks and some dubious advice from a hustling ex-con, the three friends devise a convoluted and seemingly foolproof plan to rid themselves of their respective employers... permanently.","['conspiracy of murder', 'bad boss', 'employee']","['Jennifer Aniston', 'Jason Bateman', 'Charlie Day']",Seth Gordon,"['Comedy', 'Crime']",9.856955,6.350020024028835
217993,tt3060952,Justice League: War,False,en,/pdNprWYdgcB8z4FLD3BhRmhEys1.jpg,True,2014-02-02,5155325.0,79.0,7.0,234.0,"The world is under attack by an alien armada led by the powerful Apokoliptian, Darkseid. A group of superheroes consisting of Superman, Batman, Wonder Woman, The Flash, Green Lantern, Cyborg, and Shazam must set aside their differences and gather together to defend Earth.","['dc comics', 'based on comic', 'superhero team']","['Michelle Monaghan', 'Alan Tudyk', 'Sean Astin']",Jay Oliva,['Animation'],8.138622,6.4399999999999995
332567,tt4052882,The Shallows,False,en,/42HlPJmiE6rQdtT2lYzPPMQYvqG.jpg,True,2016-06-24,119100758.0,86.0,6.2,1619.0,"An injured surfer stranded on a buoy needs to get back to shore, but the great white shark stalking her might have other ideas.","['mexico', 'beach', 'surfer']","['Blake Lively', 'Óscar Jaenada', 'Angelo Josue Lozano Corzo']",Jaume Collet-Serra,"['Horror', 'Drama', 'Thriller']",13.689175,6.147267605633804
15067,tt0901487,"The Good, The Bad, The Weird",False,ko,/4CK4J61vzEteEAueNm40CEZQPGN.jpg,True,2008-07-16,0.0,130.0,7.1,196.0,"The story of three Korean outlaws in 1930s Manchuria and their dealings with the Japanese army and Chinese and Russian bandits. The Good (a Bounty hunter), the Bad (a hitman), and the Weird (a thief) battle the army and the bandits in a race to use a treasure map to uncover the riches of legend.","['gunslinger', 'gun']","['Song Kang-ho', 'Lee Byung-hun', 'Jung Woo-sung']",Kim Jee-woon,"['Action', 'Adventure', 'Comedy']",8.218314,6.435227272727271
13008,tt0802948,An American Crime,False,en,/aGATXFPK09klLs0JmxLKtCSyg24.jpg,True,2007-07-27,0.0,97.0,7.3,165.0,"The true story of suburban housewife Gertrude Baniszewski, who kept a teenage girl locked in the basement of her Indiana home during the 1960s.","['carnival', 'basement', 'dysfunctional family']","['Ellen Page', 'Catherine Keener', 'Hayley McFarland']",Tommy O'Haver,"['Crime', 'Drama']",7.478007,6.473831775700933
1734,tt0209163,The Mummy Returns,False,en,/kdJsW7hcy1lrj7tdMPycTAQPAiR.jpg,True,2001-04-28,433013274.0,130.0,6.0,2258.0,"Rick and Evelyn O'Connell, along with their 8 year old son Alex, discover the key to the legendary Scorpion King's might, the fabled Bracelet of Anubis. Unfortunately, a newly resurrected Imhotep has designs on the bracelet as well, and isn't above kidnapping its new bearer, Alex, to gain control of Anubis' otherworldly army.","['son', 'ancient egypt', 'bracelet']","['Brendan Fraser', 'Rachel Weisz', 'John Hannah']",Stephen Sommers,"['Adventure', 'Action', 'Fantasy']",16.945658,5.974150787075394
225728,tt2884018,Macbeth,False,en,/fivCMGXkJY29Det2LnItrKM4Cbl.jpg,True,2015-08-16,12601706.0,113.0,6.4,497.0,"Feature film adaptation of Shakespeare's Scottish play about General Macbeth whose ambitious wife urges him to use wicked means in order to gain power of the throne over the sitting king, Duncan.","['scotland', 'shakespeare', 'medieval']","['Michael Fassbender', 'Marion Cotillard', 'Paddy Considine']",Justin Kurzel,"['History', 'Drama', 'War']",12.493466,6.208882082695253
57800,tt1667889,Ice Age: Continental Drift,False,en,/u30xsZd3mijrdBKA6CeDsozx48g.jpg,True,2012-06-26,877244782.0,88.0,6.2,2731.0,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.","['blue footed booby', 'prehistoric times', 'melting ice']","['John Leguizamo', 'Ray Romano', 'Chris Wedge']",Steve Martino,"['Animation', 'Comedy', 'Adventure']",13.26958,6.167578801524074
8536,tt0081573,Superman II,False,en,/r9ZRah6rYBoRuPyj8g5Ei411XNM.jpg,True,1980-12-04,190458706.0,127.0,6.5,642.0,"Three escaped criminals from the planet Krypton test the Man of Steel's mettle. Led by Gen. Zod, the Kryptonians take control of the White House and partner with Lex Luthor to destroy Superman and rule the world. But Superman, who attempts to make himself human in order to get closer to Lois, realizes he has a responsibility to save the planet.","['saving the world', 'dc comics', 'sequel']","['Gene Hackman', 'Christopher Reeve', 'Ned Beatty']",Richard Lester,"['Action', 'Adventure', 'Fantasy']",10.301621,6.3240601503759395
325348,tt3072482,Hardcore Henry,False,en,/uzoW684uyO6g4MqdEonbVBC2Z5G.jpg,True,2015-09-12,14333790.0,97.0,6.2,780.0,"Henry, a newly resurrected cyborg who must save his wife/creator from the clutches of a psychotic tyrant with telekinetic powers, AKAN, and his army of mercenaries. Fighting alongside Henry is Jimmy, who is Henry's only hope to make it through the day. Hardcore takes place over the course of one day, in Moscow, Russia.","['cyborg', 'murder', 'gore']","['Sharlto Copley', 'Haley Bennett', 'Danila Kozlovsky']",Ilya Naishuller,"['Action', 'Adventure', 'Science Fiction']",14.544852,6.1000000000000005
245913,tt0995868,Pelé: Birth of a Legend,False,en,/b1XoAl8TJi7zbKO3GUzRUBrpSxq.jpg,True,2016-05-06,27312.0,107.0,7.3,175.0,"The life story of Brazilian football legend, Pele.","['brazil', 'biography', 'sport']","['Kevin de Paula', 'Leonardo Lima Carvalho', 'Seu Jorge']",Jeff Zimbalist,['Drama'],6.979073,6.498791540785499
17483,tt0942384,Shelter,False,en,/fJAOjmZHbByhdgKzNEwhpBQWNQa.jpg,True,2007-06-16,0.0,97.0,7.8,100.0,"Forced to give up his dreams of art school, Zach works dead-end jobs to support his sister and her son. Questioning his life, he paints, surfs and hangs out with his best friend, Gabe. When Gabe's older brother returns home for the summer, Zach suddenly finds himself drawn into a relationship he didn't expect.","['gay', 'brother brother relationship', 'california']","['Trevor Wright', 'Tricia Pierce', 'Brad Rowe']",Jonah Markowitz,"['Action', 'Drama', 'Romance']",7.72654,6.459375
53487,tt1440345,This Must Be the Place,False,en,/shypvXowguyXUhtbknBAUiHe11D.jpg,True,2011-10-01,11790979.0,118.0,6.7,275.0,"A bored, retired rock star sets out to find his father's executioner, an ex-Nazi war criminal who is a refugee in the U.S.","['father son relationship', 'michigan', 'new mexico']","['Sean Penn', 'Frances McDormand', 'Judd Hirsch']",Paolo Sorrentino,['Drama'],10.710831,6.301856148491879
8265,tt1064932,Welcome to the Sticks,False,fr,/qwhPoRiQ1Pc2PdVB7dFCLA3MLOV.jpg,True,2008-01-09,53191886.0,106.0,6.7,638.0,"Although living a comfortable life in Salon-de-Provence, a charming town in the South of France, Julie has been feeling depressed for a while. To please her, Philippe Abrams, a post office administrator, her husband, tries to obtain a transfer to a seaside town, on the French Riviera, at any cost. The trouble is that he is caught red-handed while trying to scam an inspector. Philippe is immediately banished to the distant unheard of town of Bergues, in the Far North of France...","['clock tower', 'jealousy', 'cheating']","['Kad Merad', 'Dany Boon', 'Zoé Félix']",Dany Boon,['Comedy'],7.250134,6.483879093198992
2786,tt0059592,Pierrot le Fou,False,fr,/eBfWgh4txJ255meWlHj6bJvKxKS.jpg,True,1965-08-29,0.0,110.0,7.7,134.0,"Pierrot escapes his boring society and travels from Paris to the Mediterranean Sea with Marianne, a girl chased by hit-men from Algeria. They lead an unorthodox life, always on the run.","['paris', 'painting', 'independent film']","['Jean-Paul Belmondo', 'Anna Karina', 'Graziella Galvani']",Jean-Luc Godard,"['Drama', 'Thriller']",5.606909,6.570344827586206
648,tt0038348,Beauty and the Beast,False,fr,/bhGxt2YxlyO7x4GpliHEzI28H0z.jpg,True,1946-10-29,0.0,96.0,7.8,133.0,"The story of a gentle-hearted beast in love with a simple and beautiful girl. She is drawn to the repellent but strangely fascinating Beast, who tests her fidelity by giving her a key, telling her that if she doesn't return it to him by a specific time, he will die of grief. She is unable to return the key on time, but it is revealed that the Beast is the genuinely handsome one. A simple tale of tragic love that turns into a surreal vision of death, desire, and beauty.","['underdog', 'monster', 'beauty']","['Jean Marais', 'Josette Day', 'Marcel André']",Jean Cocteau,"['Drama', 'Fantasy', 'Romance']",4.798852,6.612456747404844
4203,tt0095675,Women on the Verge of a Nervous Breakdown,False,es,/lOehCiqghODNrNBpI1JS76zl6Lx.jpg,True,1988-03-14,7179298.0,88.0,7.6,149.0,"Pepa resolves to kill herself with a batch of sleeping-pill-laced gazpacho after her lover leaves her. Fortunately, she is interrupted by a deliciously chaotic series of events.","['madrid', 'airport', 'terrorist']","['Carmen Maura', 'Antonio Banderas', 'Julieta Serrano']",Pedro Almodóvar,"['Comedy', 'Drama']",5.470331,6.577049180327869
10518,tt0074860,Marathon Man,False,en,/uPNgubSiri2yvBQRPtP77ViYjN.jpg,True,1976-10-05,21709020.0,125.0,7.2,227.0,"A graduate student and obsessive runner in New York is drawn into a mysterious plot involving his brother, a member of the secretive Division.","['sex', 'based on novel', 'nudity']","['Dustin Hoffman', 'Laurence Olivier', 'Roy Scheider']",John Schlesinger,['Thriller'],6.006812,6.5483028720626635
11159,tt0117589,Secrets & Lies,False,en,/2LxLT4srRD0CSfMHNPlumXQn75Y.jpg,True,1996-05-24,13417292.0,142.0,7.1,127.0,"A middle-aged London factory worker is shocked when the mixed-race daughter she gave up at birth decides to track her down. At first she denies she is her mother. All family members become emotional, as everyone's secrets are exposed.","['london england', 'secret', 'socially deprived family']","['Timothy Spall', 'Brenda Blethyn', 'Marianne Jean-Baptiste']",Mike Leigh,['Drama'],11.223572,6.273144876325088
197950,tt2935564,The Connection,False,fr,/4IAmHRGH8JRFuL4RYLvzOKNSBuz.jpg,True,2014-12-03,0.0,135.0,7.1,259.0,"Newly transferred to the bustling port city of Marseille to assist with a crackdown on organized crime, energetic young magistrate Pierre Michel is given a rapid-fire tutorial on the ins and outs of an out-of-control drug trade. Pierre's wildly ambitious mission is to take on the French Connection, a highly organized operation that controls the city's underground heroin economy and is overseen by the notorious —and reputedly untouchable— Gaetan Zampa. Fearless, determined and willing to go the distance, Pierre plunges into an underworld world of insane danger and ruthless criminals.","['marseille', 'judge', 'drug trade']","['Jean Dujardin', 'Gilles Lellouche', 'Céline Sallette']",Cédric Jimenez,"['Action', 'Crime', 'Thriller']",6.231766,6.5361445783132535
9013,tt0095631,Midnight Run,False,en,/avLXoDhPPbKgdOU7wsoVlOzYfUP.jpg,True,1988-07-20,38413606.0,126.0,7.2,241.0,"An accountant embezzles $15 million of mob money, jumps bail and is chased by bounty hunters, the FBI, and the Mafia.","['crooked lawyer', 'bail jumper', 'mafia accountant']","['Robert De Niro', 'Charles Grodin', 'Yaphet Kotto']",Martin Brest,"['Adventure', 'Comedy', 'Crime']",5.564321,6.571284634760705
10491,tt0157583,Enigma,False,en,/apEKx4U5j2iwGUDbBnFDo7a2T00.jpg,True,2001-01-22,15705007.0,119.0,6.0,74.0,"A romantic thriller based around the World War 2 project to crack the codes behind the Enigma machine, used by the Germans to encrypt messages sent to their submarines.","['lover (female)', 'world war ii', 'radio transmission']","['Dougray Scott', 'Kate Winslet', 'Saffron Burrows']",Michael Apted,"['Mystery', 'Drama', 'Thriller']",21.520641,5.728695652173913
336808,tt4285496,Embrace of the Serpent,False,es,/t3Lmw8jvm7tpik0lSkub8hU4oRW.jpg,True,2015-05-25,1320005.0,125.0,7.8,129.0,"The epic story of the first contact, encounter, approach, betrayal and, eventually, life-transcending friendship, between Karamakate, an Amazonian shaman, last survivor of his people, and two scientists that, over the course of 40 years, travel through the Amazon in search of a sacred plant that can heal them. Inspired by the journals of the first explorers of the Colombian Amazon, Theodor Koch-Grunberg and Richard Evans Schultes.","['religious conversion', 'spirituality', 'colonisation']","['Nilbio Torres', 'Antonio Bolivar', 'Brionne Davis']",Ciro Guerra,"['Adventure', 'Drama']",5.061041,6.59578947368421
25196,tt1263670,Crazy Heart,False,en,/tUyhwp36YykNKpqpEfauCavuDbK.jpg,True,2009-12-16,39462438.0,112.0,6.8,279.0,"When reporter Jean Craddock interviews Bad Blake -- an alcoholic, seen-better-days country music legend -- they connect, and the hard-living crooner sees a possible saving grace in a life with Jean and her young son. But can he leave behind an existence playing in the shadow of Tommy, the upstart kid he once mentored?","['taxi', 'country music', 'journalist']","['Jeff Bridges', 'Maggie Gyllenhaal', 'Colin Farrell']",Scott Cooper,"['Drama', 'Music', 'Romance']",9.347931,6.369655172413793
15080,tt0102587,Only Yesterday,False,ja,/51igUXKleGkpzIJMaKXpxtEHngd.jpg,True,1991-07-20,0.0,118.0,7.0,152.0,"It’s 1982, and Taeko is 27 years old, unmarried, and has lived her whole life in Tokyo. She decides to visit her family in the countryside, and as the train travels through the night, memories flood back of her younger years: the first immature stirrings of romance, the onset of puberty, and the frustrations of math and boys. At the station she is met by young farmer Toshio, and the encounters with him begin to reconnect her to forgotten longings. In lyrical switches between the present and the past, Taeko contemplates the arc of her life, and wonders if she has been true to the dreams of her childhood self.","['countryside', 'flower', 'country life']","['Miki Imai', 'Toshirō Yanagiba', 'Yōko Honna']",Isao Takahata,"['Animation', 'Drama', 'Romance']",10.831775,6.290909090909091
660,tt0059800,Thunderball,False,en,/oJ5ybB57eidPLqZUltrVjshqwcs.jpg,True,1965-12-16,141195658.0,130.0,6.5,572.0,A criminal organization has obtained two nuclear bombs and are asking for a 100 million pound ransom in the form of diamonds in seven days or they will use the weapons. The secret service sends James Bond to the Bahamas to once again save the world.,"['paris', 'florida', 'fighter pilot']","['Sean Connery', 'Claudine Auger', 'Adolfo Celi']",Terence Young,"['Adventure', 'Action', 'Thriller']",10.517835,6.307142857142857
5955,tt0237572,The Pledge,False,en,/pSZrgDd2clNcity14EDtPu9Wwyz.jpg,True,2001-01-09,29400000.0,123.0,6.6,221.0,A police chief about to retire pledges to help a woman find her daughter's killer. Based on a story by Swiss writer Friedrich Dürrenmatt.,"['promise', 'murder', 'drawing']","['Jack Nicholson', 'Aaron Eckhart', 'Helen Mirren']",Sean Penn,"['Crime', 'Drama', 'Mystery']",12.806634,6.186206896551724
2605,tt0091949,Short Circuit,False,en,/f3wOiPBF6X5aJMx18KY479KMLog.jpg,True,1986-05-09,40697761.0,98.0,6.4,535.0,"After a lightning bolt zaps a robot named Number 5, the lovable machine starts to think he's human and escapes the lab. Hot on his trail is his designer, Newton, who hopes to get to Number 5 before the military does. In the meantime, a spunky animal lover mistakes the robot for an alien and takes him in, teaching her new guest about life on Earth.","['artificial intelligence', 'lightning', 'robot']","['Ally Sheedy', 'Steve Guttenberg', 'Fisher Stevens']",John Badham,"['Comedy', 'Family', 'Science Fiction']",12.171218,6.219392185238784
127533,tt1979319,Rurouni Kenshin,False,ja,/xrlbk9U8vhtdF7X2aSdWPU9QCZU.jpg,True,2012-08-25,61700000.0,134.0,7.2,174.0,"Former legendary assassin Kenshin Himura has now become a wandering samurai. Offering aid &amp; protecting those in need as atonement for his past deeds. During this time Kenshin Himura comes across and aides Kaoru Kamiya (Emi Takei). Her father opened the Kamiya Kasshin-ryu, a kendo school located in Tokyo and Kaoru is now an instructor there. Kaoru then invites Kenshin to stay at her dojo. Their relationship develops further, but Kenshin is still haunted by his violent past ...","['samurai', 'japanese culture', 'based on manga']","['Takeru Satoh', 'Emi Takei', 'Kôji Kikkawa']",Keishi Ohtomo,"['Action', 'Drama', 'History']",7.916658,6.443636363636363
858,tt0108160,Sleepless in Seattle,False,en,/iLWsLVrfkFvOXOG9PbUAYg7AK3E.jpg,True,1993-06-24,227799884.0,105.0,6.5,630.0,A young boy who tries to set his dad up on a date after the death of his mother. He calls into a radio station to talk about his dad’s loneliness which soon leads the dad into meeting a Journalist Annie who flies to Seattle to write a story about the boy and his dad. Yet Annie ends up with more than just a story in this popular romantic comedy.,"['father son relationship', 'lovesickness', 'journalist']","['Tom Hanks', 'Meg Ryan', 'Bill Pullman']",Nora Ephron,"['Comedy', 'Drama', 'Romance']",10.234919,6.321374045801527
916,tt0062765,Bullitt,False,en,/uDg7tHvK8aFcG6DkN5eHiZAurOU.jpg,True,1968-10-17,42300873.0,113.0,7.0,273.0,"Senator Walter Chalmers is aiming to take down mob boss Pete Ross with the help of testimony from the criminal's hothead brother Johnny, who is in protective custody in San Francisco under the watch of police lieutenant Frank Bullitt. When a pair of mob hitmen enter the scene, Bullitt follows their trail through a maze of complications and double-crosses. This thriller includes one of the most famous car chases ever filmed.","['san francisco', 'hotel', 'detective']","['Steve McQueen', 'Robert Vaughn', 'Jacqueline Bisset']",Peter Yates,"['Action', 'Crime', 'Drama']",7.01973,6.49090909090909
38408,tt1055292,Life As We Know It,False,en,/zLzS2aOqKsS0QvEaY6SfBw4VBqh.jpg,True,2010-10-02,105610124.0,114.0,6.6,873.0,"After a distastrous first date for caterer Holly and network sports director Messer, all they have is common is a dislike for each other and their love for their goddaughter Sophie. But when they suddenly become all Sophie has in this world, Holly and Messer must set their differences aside. Juggling careers and social calendars, they'll have to find common ground while living under the same roof.","['baby', 'godmother', 'death of a friend']","['Katherine Heigl', 'Josh Duhamel', 'Josh Lucas']",Greg Berlanti,"['Comedy', 'Romance', 'Drama']",7.824962,6.448396501457726
8413,tt0119081,Event Horizon,False,en,/i8KRj3qfnts0GxCTjIV2aXEMgua.jpg,True,1997-08-15,26673242.0,96.0,6.4,752.0,"In the year 2047 a group of astronauts are sent to investigate and salvage the long lost starship ""Event Horizon"". The ship disappeared mysteriously 7 years before on its maiden voyage and with its return comes even more mystery as the crew of the ""Lewis and Clark"" discover the real truth behind its disappearance and something even more terrifying.","['space marine', 'nudity', 'nightmare']","['Laurence Fishburne', 'Sam Neill', 'Kathleen Quinlan']",Paul W.S. Anderson,"['Horror', 'Science Fiction', 'Mystery']",11.335072,6.262555066079295
